month,stock,marketcap,rank,excess_returns
2006-07-31T00:00:00Z,BIIB,14,86,-0.096187943
2006-08-31T00:00:00Z,CELG,14,86,-0.154543892
2006-09-29T00:00:00Z,CELG,15,86,0.060044082
2006-10-31T00:00:00Z,BIIB,16,86,0.061253525
2006-11-30T00:00:00Z,BIIB,17,86,0.09370127
2006-12-29T00:00:00Z,AMZN,16,86,-0.025811633
2007-01-31T00:00:00Z,BIIB,16,86,-0.021680432
2007-02-28T00:00:00Z,AMZN,16,86,0.035226394
2007-03-30T00:00:00Z,EOG,17,86,0.048845852
2007-04-30T00:00:00Z,NKE,20,86,0.009339233
2007-05-31T00:00:00Z,SBUX,21,86,-0.075344312
2007-06-29T00:00:00Z,SBUX,19,86,-0.093204757
2007-07-31T00:00:00Z,SBUX,20,86,0.012768703
2007-08-31T00:00:00Z,SPG,21,86,0.103512135
2007-09-28T00:00:00Z,SPG,22,86,0.050328055
2007-10-31T00:00:00Z,SPG,23,86,0.040091259
2007-11-30T00:00:00Z,SPG,21,86,-0.051645125
2007-12-31T00:00:00Z,SPG,19,86,-0.120422235
2008-01-31T00:00:00Z,SPG,19,86,0.026914673
2008-02-29T00:00:00Z,BIIB,17,86,-0.043795943
2008-03-31T00:00:00Z,ACN,20,86,-0.003948876
2008-04-30T00:00:00Z,MA,23,86,0.246447017
2008-05-30T00:00:00Z,ACN,24,86,0.085263607
2008-06-30T00:00:00Z,NKE,23,86,-0.126964768
2008-07-31T00:00:00Z,MA,24,86,-0.08142773
2008-08-29T00:00:00Z,NKE,23,86,0.031589862
2008-09-30T00:00:00Z,NOV,20,86,-0.320233448
2008-10-31T00:00:00Z,PRU,12,86,-0.584136482
2008-11-28T00:00:00Z,NOV,11,86,-0.053823925
2008-12-31T00:00:00Z,PRU,12,86,0.394562733
2009-01-30T00:00:00Z,NOV,11,86,0.081850754
2009-02-27T00:00:00Z,NOV,11,86,0.010863284
2009-03-31T00:00:00Z,YUM,12,86,0.045453792
2009-04-30T00:00:00Z,DOW,14,86,0.897901526
2009-05-29T00:00:00Z,PRU,16,86,0.381959508
2009-06-30T00:00:00Z,C,16,86,-0.201701652
2009-07-31T00:00:00Z,YUM,16,86,0.069414907
2009-08-31T00:00:00Z,DE,18,86,-0.003299556
2009-09-30T00:00:00Z,SPG,19,86,0.091228681
2009-10-30T00:00:00Z,DE,19,86,0.06127628
2009-11-30T00:00:00Z,EOG,21,86,0.05914718
2009-12-31T00:00:00Z,DE,22,86,0.015890676
2010-01-29T00:00:00Z,SPG,20,86,-0.097740582
2010-02-26T00:00:00Z,SPG,22,86,0.096510135
2010-03-31T00:00:00Z,EOG,23,86,-0.011902342
2010-04-30T00:00:00Z,PX,25,86,0.009173434
2010-05-31T00:00:00Z,MA,22,86,-0.186652684
2010-06-30T00:00:00Z,COF,18,86,-0.024310127
2010-07-30T00:00:00Z,MA,24,86,0.053354397
2010-08-31T00:00:00Z,APC,22,86,-0.06457809
2010-09-30T00:00:00Z,EOG,23,86,0.070119983
2010-10-29T00:00:00Z,EOG,24,86,0.031095253
2010-11-30T00:00:00Z,PRU,24,86,-0.015609565
2010-12-31T00:00:00Z,D,25,86,0.028551649
2011-01-31T00:00:00Z,EOG,27,86,0.165608497
2011-02-28T00:00:00Z,EOG,28,86,0.05554265
2011-03-31T00:00:00Z,DELL,27,86,-0.083486267
2011-04-29T00:00:00Z,DELL,29,86,0.066161457
2011-05-31T00:00:00Z,EOG,29,86,-0.034587189
2011-06-30T00:00:00Z,SBUX,29,86,0.07339046
2011-07-29T00:00:00Z,PNC,28,86,-0.083679551
2011-08-31T00:00:00Z,CELG,27,86,0.002766922
2011-09-30T00:00:00Z,PNC,25,86,-0.038890733
2011-10-31T00:00:00Z,BIIB,28,86,0.249165082
2011-11-30T00:00:00Z,CELG,28,86,-0.026993867
2011-12-30T00:00:00Z,NOV,28,86,-0.051742607
2012-01-31T00:00:00Z,DELL,30,86,0.1777171
2012-02-29T00:00:00Z,EOG,30,86,0.072736458
2012-03-30T00:00:00Z,YUM,32,86,0.074578636
2012-04-30T00:00:00Z,CELG,32,86,-0.059275266
2012-05-31T00:00:00Z,DE,29,86,-0.103184767
2012-06-29T00:00:00Z,BAX,29,86,0.056966259
2012-07-31T00:00:00Z,TXN,30,86,-0.044635409
2012-08-31T00:00:00Z,HAL,30,86,-0.008555954
2012-09-28T00:00:00Z,TXN,31,86,-0.051233736
2012-10-31T00:00:00Z,D,30,86,-0.003121718
2012-11-30T00:00:00Z,YUM,30,86,-0.043317964
2012-12-31T00:00:00Z,PNC,30,86,0.038553862
2013-01-31T00:00:00Z,PX,32,86,0.008405488
2013-02-28T00:00:00Z,PNC,32,86,0.009547358
2013-03-29T00:00:00Z,COF,32,86,0.076824113
2013-04-30T00:00:00Z,PX,33,86,0.024747659
2013-05-31T00:00:00Z,PX,33,86,2.61E-04
2013-06-28T00:00:00Z,PRU,33,86,0.058891298
2013-07-31T00:00:00Z,PX,35,86,0.043504783
2013-08-30T00:00:00Z,PX,34,86,-0.023050783
2013-09-30T00:00:00Z,BAX,35,86,-0.048996156
2013-10-31T00:00:00Z,PX,36,86,0.037433585
2013-11-29T00:00:00Z,PX,37,86,0.012425558
2013-12-31T00:00:00Z,D,37,86,0.005351574
2014-01-31T00:00:00Z,SO,36,86,0.01561314
2014-02-28T00:00:00Z,BAX,37,86,0.017569961
2014-03-31T00:00:00Z,SO,39,86,0.037544785
2014-04-30T00:00:00Z,TGT,39,86,0.020492606
2014-05-30T00:00:00Z,SO,38,86,-0.033639881
2014-06-30T00:00:00Z,PX,38,86,0.009454474
2014-07-31T00:00:00Z,FCX,38,86,0.02795326
2014-08-29T00:00:00Z,SO,39,86,0.025640528
2014-09-30T00:00:00Z,TGT,39,86,0.043449132
2014-10-31T00:00:00Z,TGT,39,86,-0.013720611
2014-11-28T00:00:00Z,PRU,38,86,-0.033617752
2014-12-31T00:00:00Z,BAX,39,86,0.011053431
2015-01-30T00:00:00Z,PRU,34,86,-0.161182654
2015-02-27T00:00:00Z,HAL,36,86,0.073773016
2015-03-31T00:00:00Z,PRU,36,86,-0.006696182
2015-04-30T00:00:00Z,BAX,37,86,0.003501253
2015-05-29T00:00:00Z,YUM,38,86,0.048278723
2015-06-30T00:00:00Z,EMR,37,86,-0.080914745
2015-07-31T00:00:00Z,EBAY,34,86,0.109109758
2015-08-31T00:00:00Z,EMR,31,86,-0.069042911
2015-09-30T00:00:00Z,EMR,29,86,-0.074393616
2015-10-30T00:00:00Z,EMR,31,86,0.069278776
2015-11-30T00:00:00Z,APC,30,86,-0.104362252
2015-12-31T00:00:00Z,DE,24,86,-0.034165686
2016-01-29T00:00:00Z,BAX,20,86,-0.040729073
2016-02-29T00:00:00Z,BAX,21,86,0.079305847
2016-03-31T00:00:00Z,APC,24,86,0.228305829
2016-04-29T00:00:00Z,APC,26,86,0.132811163
2016-05-31T00:00:00Z,DE,25,86,-0.02173756
2016-06-30T00:00:00Z,DE,25,86,-0.008129574
2016-07-29T00:00:00Z,BAX,26,86,0.061721228
2016-08-31T00:00:00Z,DE,26,86,0.087819452
2016-09-30T00:00:00Z,DE,26,86,0.016464937
2016-10-31T00:00:00Z,DE,27,86,0.034363494
2016-11-30T00:00:00Z,EXC,30,86,-0.035837082
2016-12-30T00:00:00Z,EXC,32,86,0.091365315
2017-01-31T00:00:00Z,FCX,22,86,0.261961965
2017-02-28T00:00:00Z,A,20,86,-0.121263707
2017-03-31T00:00:00Z,FCX,19,86,-0.003298501
2017-04-28T00:00:00Z,FCX,18,86,-0.046149839
2017-05-31T00:00:00Z,A,17,86,-0.039251304
2017-06-30T00:00:00Z,A,18,86,0.024421356
2017-07-31T00:00:00Z,FCX,21,86,0.216577018
2017-08-31T00:00:00Z,FCX,21,86,0.010044248
2017-09-29T00:00:00Z,FCX,20,86,-0.050950973
2017-10-31T00:00:00Z,FCX,20,86,-0.005192723
2017-11-30T00:00:00Z,FCX,20,86,-0.005059906
2017-12-29T00:00:00Z,FCX,27,86,0.361143194
2018-01-31T00:00:00Z,A,17,86,0.067436036
2018-02-28T00:00:00Z,A,13,86,-0.240012362
2018-03-30T00:00:00Z,A,14,86,0.125593444
2018-04-30T00:00:00Z,NOV,14,86,0.049130759
2018-05-31T00:00:00Z,A,15,86,-0.024597829
2000-10-31T00:00:00Z,CMCSA,1,87,-0.019424835
2000-11-30T00:00:00Z,CMCSA,0,87,-0.070520607
2000-12-29T00:00:00Z,CELG,2,87,-0.435447605
2001-01-31T00:00:00Z,CELG,2,87,-0.151561377
2001-02-28T00:00:00Z,CELG,1,87,-0.062357003
2001-03-30T00:00:00Z,CELG,1,87,-0.047265501
2001-04-30T00:00:00Z,CELG,1,87,-0.297090426
2001-05-31T00:00:00Z,CELG,2,87,0.602340611
2001-06-29T00:00:00Z,CELG,2,87,0.014116861
2001-07-31T00:00:00Z,CELG,1,87,-0.095544611
2001-08-31T00:00:00Z,NOV,1,87,-0.185173423
2001-09-28T00:00:00Z,CELG,1,87,-0.052422319
2001-10-31T00:00:00Z,NOV,1,87,0.275045592
2001-11-30T00:00:00Z,NOV,1,87,-0.097786957
2001-12-31T00:00:00Z,CELG,2,87,-0.086615967
2002-01-31T00:00:00Z,CELG,2,87,-0.14238715
2002-02-28T00:00:00Z,NOV,1,87,0.096338294
2002-03-29T00:00:00Z,NOV,2,87,0.210059807
2002-04-30T00:00:00Z,NOV,2,87,0.047454939
2002-05-31T00:00:00Z,NOV,2,87,-0.040152936
2002-06-28T00:00:00Z,NOV,1,87,-0.177102956
2002-07-31T00:00:00Z,NOV,1,87,-0.180614469
2002-08-30T00:00:00Z,NOV,1,87,0.093544082
2002-09-30T00:00:00Z,MON,3,87,-0.169034666
2002-10-31T00:00:00Z,MON,4,87,0.088215542
2002-11-29T00:00:00Z,EOG,4,87,0.045794726
2002-12-31T00:00:00Z,AAPL,5,87,-0.076561317
2003-01-31T00:00:00Z,BIIB,4,87,-0.033863141
2003-02-28T00:00:00Z,BIIB,4,87,-0.104702853
2003-03-31T00:00:00Z,MON,4,87,-0.002256124
2003-04-30T00:00:00Z,EOG,4,87,-0.055133904
2003-05-30T00:00:00Z,PEP,5,87,-0.008217201
2003-06-30T00:00:00Z,PEP,5,87,-0.018638077
2003-07-31T00:00:00Z,PEP,5,87,0.097166867
2003-08-29T00:00:00Z,BIIB,5,87,0.027741643
2003-09-30T00:00:00Z,FCX,5,87,0.102545503
2003-10-31T00:00:00Z,BIIB,5,87,0.054880626
2003-11-28T00:00:00Z,AAPL,7,87,-0.087219172
2003-12-31T00:00:00Z,MON,7,87,0.060426014
2004-01-30T00:00:00Z,AAPL,8,87,0.054985167
2004-02-27T00:00:00Z,AAPL,8,87,0.059708229
2004-03-31T00:00:00Z,AAPL,9,87,0.129530013
2004-04-30T00:00:00Z,AAPL,9,87,-0.04740359
2004-05-31T00:00:00Z,MON,9,87,-0.003213392
2004-06-30T00:00:00Z,SPG,10,87,-0.003711734
2004-07-30T00:00:00Z,MON,9,87,-0.055474302
2004-08-31T00:00:00Z,MON,9,87,0.008281381
2004-09-30T00:00:00Z,MON,9,87,-0.006020453
2004-10-29T00:00:00Z,MON,11,87,0.177351733
2004-11-30T00:00:00Z,TJX,11,87,-0.018101387
2004-12-31T00:00:00Z,TJX,12,87,0.065943996
2005-01-31T00:00:00Z,SPG,13,87,-0.0846353
2005-02-28T00:00:00Z,BIIB,12,87,-0.406618284
2005-03-31T00:00:00Z,TJX,11,87,0.006499105
2005-04-29T00:00:00Z,ACN,12,87,-0.103544724
2005-05-31T00:00:00Z,ACN,13,87,0.070371758
2005-06-30T00:00:00Z,ACN,12,87,-0.028495751
2005-07-29T00:00:00Z,ACN,14,87,0.102123555
2005-08-31T00:00:00Z,YUM,13,87,-0.097935597
2005-09-30T00:00:00Z,BIIB,13,87,-0.066021073
2005-10-31T00:00:00Z,F,14,87,-0.148364224
2005-11-30T00:00:00Z,F,14,87,-0.025939924
2005-12-30T00:00:00Z,YUM,13,87,-0.042341335
2006-01-31T00:00:00Z,YUM,14,87,0.054228058
2006-02-28T00:00:00Z,YUM,13,87,-0.039168246
2006-03-31T00:00:00Z,AMZN,15,87,-0.028006554
2006-04-28T00:00:00Z,CELG,14,87,-0.050186018
2006-05-31T00:00:00Z,AMZN,14,87,-0.021341536
2006-06-30T00:00:00Z,NKE,15,87,0.008468847
2006-07-31T00:00:00Z,YUM,12,87,-0.106073558
2006-08-31T00:00:00Z,YUM,13,87,0.082001665
2006-09-29T00:00:00Z,YUM,14,87,0.060766543
2006-10-31T00:00:00Z,YUM,15,87,0.14139694
2006-11-30T00:00:00Z,YUM,16,87,0.024907933
2006-12-29T00:00:00Z,EOG,15,87,-0.118558334
2007-01-31T00:00:00Z,YUM,15,87,0.018782216
2007-02-28T00:00:00Z,BIIB,15,87,-0.068964189
2007-03-30T00:00:00Z,AMZN,16,87,0.012306292
2007-04-30T00:00:00Z,EOG,17,87,0.026236756
2007-05-31T00:00:00Z,EOG,18,87,0.043014027
2007-06-29T00:00:00Z,BIIB,18,87,0.020512448
2007-07-31T00:00:00Z,SPG,19,87,-0.073969405
2007-08-31T00:00:00Z,SBUX,20,87,0.028406561
2007-09-28T00:00:00Z,BIIB,19,87,0.036129534
2007-10-31T00:00:00Z,EOG,21,87,0.223092982
2007-11-30T00:00:00Z,EOG,20,87,-0.069087624
2007-12-31T00:00:00Z,MA,18,87,0.06981334
2008-01-31T00:00:00Z,BIIB,17,87,0.068702932
2008-02-29T00:00:00Z,COF,17,87,-0.152260914
2008-03-31T00:00:00Z,SPG,20,87,0.107006747
2008-04-30T00:00:00Z,ACN,22,87,0.065860072
2008-05-30T00:00:00Z,PNC,22,87,-0.075339501
2008-06-30T00:00:00Z,SPG,20,87,-0.09700853
2008-07-31T00:00:00Z,NKE,23,87,-0.01710132
2008-08-29T00:00:00Z,MA,23,87,-0.007864429
2008-09-30T00:00:00Z,COF,19,87,0.153918374
2008-10-31T00:00:00Z,BIIB,12,87,-0.154707908
2008-11-28T00:00:00Z,SPG,10,87,-0.279237989
2008-12-31T00:00:00Z,COF,12,87,-0.073229446
2009-01-30T00:00:00Z,PRU,10,87,-0.149055465
2009-02-27T00:00:00Z,TJX,9,87,0.15246026
2009-03-31T00:00:00Z,NOV,11,87,0.073865706
2009-04-30T00:00:00Z,BIIB,13,87,-0.077936089
2009-05-29T00:00:00Z,NOV,16,87,0.275424222
2009-06-30T00:00:00Z,YUM,15,87,-0.037345651
2009-07-31T00:00:00Z,PNC,16,87,-0.052915507
2009-08-31T00:00:00Z,SPG,17,87,0.152520932
2009-09-30T00:00:00Z,DE,18,87,-0.009222512
2009-10-30T00:00:00Z,SPG,19,87,-0.022184516
2009-11-30T00:00:00Z,SPG,20,87,0.079213178
2009-12-31T00:00:00Z,SPG,22,87,0.098161318
2010-01-29T00:00:00Z,NOV,17,87,-0.072353118
2010-02-26T00:00:00Z,NOV,18,87,0.062831434
2010-03-31T00:00:00Z,COF,18,87,0.096853153
2010-04-30T00:00:00Z,COF,19,87,0.048203306
2010-05-31T00:00:00Z,YUM,19,87,-0.034758393
2010-06-30T00:00:00Z,YUM,18,87,-0.046744324
2010-07-30T00:00:00Z,COF,19,87,0.050263099
2010-08-31T00:00:00Z,YUM,19,87,0.009580755
2010-09-30T00:00:00Z,YUM,21,87,0.104460567
2010-10-29T00:00:00Z,YUM,23,87,0.081504111
2010-11-30T00:00:00Z,YUM,23,87,0.010385038
2010-12-31T00:00:00Z,EOG,23,87,0.027557116
2011-01-31T00:00:00Z,D,25,87,0.019096805
2011-02-28T00:00:00Z,EXC,27,87,-0.005480964
2011-03-31T00:00:00Z,EXC,27,87,-0.012552063
2011-04-29T00:00:00Z,EXC,27,87,0.022550556
2011-05-31T00:00:00Z,CELG,28,87,0.034475911
2011-06-30T00:00:00Z,EOG,28,87,-0.042055753
2011-07-29T00:00:00Z,LOW,28,87,-0.06845603
2011-08-31T00:00:00Z,PNC,26,87,-0.076541412
2011-09-30T00:00:00Z,LOW,24,87,-0.029603421
2011-10-31T00:00:00Z,CELG,28,87,0.047165941
2011-11-30T00:00:00Z,PNC,28,87,0.00931005
2011-12-30T00:00:00Z,YUM,27,87,0.053005385
2012-01-31T00:00:00Z,YUM,29,87,0.078230387
2012-02-29T00:00:00Z,YUM,30,87,0.045944699
2012-03-30T00:00:00Z,BIIB,30,87,0.081822725
2012-04-30T00:00:00Z,HAL,31,87,0.031031986
2012-05-31T00:00:00Z,NOV,28,87,-0.119030138
2012-06-29T00:00:00Z,CELG,28,87,-0.05992777
2012-07-31T00:00:00Z,YUM,29,87,0.011146363
2012-08-31T00:00:00Z,D,29,87,-0.024170861
2012-09-28T00:00:00Z,D,30,87,0.008664211
2012-10-31T00:00:00Z,TJX,30,87,-0.070651674
2012-11-30T00:00:00Z,A,30,87,-0.06814955
2012-12-31T00:00:00Z,A,30,87,0.018190948
2013-01-31T00:00:00Z,A,32,87,0.069236994
2013-02-28T00:00:00Z,FCX,30,87,-0.094462994
2013-03-29T00:00:00Z,YUM,32,87,0.098652242
2013-04-30T00:00:00Z,EOG,32,87,-0.052527843
2013-05-31T00:00:00Z,D,32,87,-0.083171448
2013-06-28T00:00:00Z,D,32,87,0.015134013
2013-07-31T00:00:00Z,D,34,87,0.043823489
2013-08-30T00:00:00Z,D,33,87,-0.016186377
2013-09-30T00:00:00Z,PX,35,87,0.029155214
2013-10-31T00:00:00Z,SO,36,87,0.00576747
2013-11-29T00:00:00Z,FCX,36,87,-0.056305977
2013-12-31T00:00:00Z,BAX,37,87,0.023527849
2014-01-31T00:00:00Z,TGT,35,87,-0.10478856
2014-02-28T00:00:00Z,SO,37,87,0.026915352
2014-03-31T00:00:00Z,PX,38,87,0.009642536
2014-04-30T00:00:00Z,PX,38,87,-0.003209259
2014-05-30T00:00:00Z,PRU,37,87,0.024969393
2014-06-30T00:00:00Z,A,38,87,0.079382243
2014-07-31T00:00:00Z,SO,38,87,-0.034486053
2014-08-29T00:00:00Z,PX,38,87,0.026611317
2014-09-30T00:00:00Z,BAX,38,87,-0.036085463
2014-10-31T00:00:00Z,BAX,38,87,-0.022710883
2014-11-28T00:00:00Z,PX,37,87,0.018967889
2014-12-31T00:00:00Z,PX,37,87,0.014248637
2015-01-30T00:00:00Z,HAL,33,87,0.016780415
2015-02-27T00:00:00Z,PX,36,87,0.060617345
2015-03-31T00:00:00Z,YUM,34,87,-0.029469331
2015-04-30T00:00:00Z,PRU,36,87,0.016073319
2015-05-29T00:00:00Z,BAX,36,87,-0.023482233
2015-06-30T00:00:00Z,HAL,36,87,-0.047543753
2015-07-31T00:00:00Z,PX,32,87,-0.045253225
2015-08-31T00:00:00Z,PX,30,87,-0.073507943
2015-09-30T00:00:00Z,EBAY,29,87,-0.098487905
2015-10-30T00:00:00Z,YUM,30,87,-0.107120488
2015-11-30T00:00:00Z,DE,25,87,0.020128899
2015-12-31T00:00:00Z,APC,24,87,-0.185000786
2016-01-29T00:00:00Z,APC,19,87,-0.19545236
2016-02-29T00:00:00Z,APC,19,87,-0.029361301
2016-03-31T00:00:00Z,BAX,22,87,0.042549518
2016-04-29T00:00:00Z,BAX,24,87,0.076335264
2016-05-31T00:00:00Z,BAX,23,87,-0.024070832
2016-06-30T00:00:00Z,BAX,24,87,0.050671363
2016-07-29T00:00:00Z,DE,24,87,-0.041290971
2016-08-31T00:00:00Z,BAX,25,87,-0.024357629
2016-09-30T00:00:00Z,BAX,25,87,0.018419067
2016-10-31T00:00:00Z,BAX,25,87,-4.11E-04
2016-11-30T00:00:00Z,A,25,87,0.108676746
2016-12-30T00:00:00Z,BAX,24,87,-9.74E-04
2017-01-31T00:00:00Z,A,22,87,-0.05416164
2017-02-28T00:00:00Z,FCX,19,87,-0.195608136
2017-03-31T00:00:00Z,A,19,87,-0.023117202
2017-04-28T00:00:00Z,A,18,87,-0.049202004
2017-05-31T00:00:00Z,FCX,16,87,-0.099418233
2017-06-30T00:00:00Z,FCX,17,87,0.044672886
2017-07-31T00:00:00Z,A,18,87,0.036815559
2017-08-31T00:00:00Z,A,14,87,-0.215936475
2017-09-29T00:00:00Z,A,17,87,0.178296238
2017-10-31T00:00:00Z,A,15,87,-0.09218794
2017-11-30T00:00:00Z,A,15,87,0.010320272
2017-12-29T00:00:00Z,A,16,87,0.008423146
2018-01-31T00:00:00Z,NOV,13,87,0.017218357
2018-02-28T00:00:00Z,NWSA,6,87,-0.058362074
2018-03-30T00:00:00Z,NWSA,6,87,-0.015702307
2018-04-30T00:00:00Z,NWSA,6,87,0.009971237
2018-05-31T00:00:00Z,NWSA,5,87,-0.060829327
2000-12-29T00:00:00Z,CMCSA,1,88,0.096666747
2001-01-31T00:00:00Z,CMCSA,1,88,0.018805734
2001-02-28T00:00:00Z,CMCSA,1,88,0.002108416
2001-03-30T00:00:00Z,PCLN,0,88,-0.0042
2001-04-30T00:00:00Z,PCLN,0,88,0.49695034
2001-05-31T00:00:00Z,PCLN,1,88,0.341275921
2001-06-29T00:00:00Z,CMCSA,0,88,0.05874235
2001-07-31T00:00:00Z,CMCSA,0,88,-0.134548526
2001-08-31T00:00:00Z,CMCSA,0,88,-0.024815797
2001-09-28T00:00:00Z,CMCSA,0,88,-0.028560489
2001-10-31T00:00:00Z,CMCSA,0,88,0.001175687
2001-11-30T00:00:00Z,CMCSA,0,88,0.059415709
2001-12-31T00:00:00Z,NOV,1,88,0.229680856
2002-01-31T00:00:00Z,NOV,1,88,-0.077094682
2002-02-28T00:00:00Z,CELG,1,88,-0.049797134
2002-03-29T00:00:00Z,CELG,1,88,-0.052665687
2002-04-30T00:00:00Z,CELG,1,88,-0.20230539
2002-05-31T00:00:00Z,CELG,1,88,-0.09138062
2002-06-28T00:00:00Z,CELG,1,88,-0.151309583
2002-07-31T00:00:00Z,CELG,1,88,0.120715819
2002-08-30T00:00:00Z,CELG,1,88,0.010834601
2002-09-30T00:00:00Z,NOV,1,88,0.022911097
2002-10-31T00:00:00Z,NOV,1,88,0.074424461
2002-11-29T00:00:00Z,MON,4,88,0.062963737
2002-12-31T00:00:00Z,EOG,4,88,0.028554271
2003-01-31T00:00:00Z,MON,4,88,-0.078412399
2003-02-28T00:00:00Z,MON,4,88,-0.070550578
2003-03-31T00:00:00Z,PEP,4,88,-0.229366828
2003-04-30T00:00:00Z,MON,4,88,0.067922148
2003-05-30T00:00:00Z,EOG,4,88,0.15212885
2003-06-30T00:00:00Z,EOG,4,88,-0.030222926
2003-07-31T00:00:00Z,EOG,4,88,-0.072638652
2003-08-29T00:00:00Z,FCX,5,88,0.119116437
2003-09-30T00:00:00Z,PEP,5,88,-0.147158824
2003-10-31T00:00:00Z,PEP,5,88,0.082368425
2003-11-28T00:00:00Z,PEP,6,88,0.034761675
2003-12-31T00:00:00Z,AAPL,7,88,0.021192157
2004-01-30T00:00:00Z,PEP,7,88,0.095686611
2004-02-27T00:00:00Z,FCX,7,88,0.156496425
2004-03-31T00:00:00Z,PEP,7,88,0.027781539
2004-04-30T00:00:00Z,PEP,7,88,-0.016902305
2004-05-31T00:00:00Z,PEP,7,88,-0.009826376
2004-06-30T00:00:00Z,PEP,7,88,0.054076021
2004-07-30T00:00:00Z,EOG,7,88,0.064318318
2004-08-31T00:00:00Z,EOG,6,88,-0.092041779
2004-09-30T00:00:00Z,EOG,7,88,0.138762353
2004-10-29T00:00:00Z,EOG,7,88,0.01060102
2004-11-30T00:00:00Z,EOG,8,88,0.126353693
2004-12-31T00:00:00Z,EOG,8,88,-0.051011851
2005-01-31T00:00:00Z,TJX,12,88,-0.005181253
2005-02-28T00:00:00Z,TJX,11,88,-0.024637982
2005-03-31T00:00:00Z,EOG,11,88,0.06768933
2005-04-29T00:00:00Z,EOG,11,88,-0.025658151
2005-05-31T00:00:00Z,EOG,11,88,0.046811598
2005-06-30T00:00:00Z,TJX,11,88,0.059627846
2005-07-29T00:00:00Z,BIIB,13,88,0.138095117
2005-08-31T00:00:00Z,ACN,13,88,-0.028566461
2005-09-30T00:00:00Z,YUM,13,88,0.018835615
2005-10-31T00:00:00Z,BIIB,13,88,0.026424751
2005-11-30T00:00:00Z,YUM,13,88,-0.044006495
2005-12-30T00:00:00Z,F,13,88,-0.053629212
2006-01-31T00:00:00Z,NOV,13,88,0.209743438
2006-02-28T00:00:00Z,CELG,12,88,0.064767676
2006-03-31T00:00:00Z,YUM,13,88,0.020603668
2006-04-28T00:00:00Z,AMZN,14,88,-0.039732436
2006-05-31T00:00:00Z,YUM,13,88,-0.0290637
2006-06-30T00:00:00Z,YUM,13,88,-0.006566425
2006-07-31T00:00:00Z,NOV,11,88,0.054749662
2006-08-31T00:00:00Z,TJX,12,88,0.096470159
2006-09-29T00:00:00Z,AMZN,13,88,0.037740818
2006-10-31T00:00:00Z,AMZN,15,88,0.18176488
2006-11-30T00:00:00Z,AMZN,16,88,0.054868801
2006-12-29T00:00:00Z,YUM,15,88,-0.043064432
2007-01-31T00:00:00Z,AMZN,15,88,-0.049765215
2007-02-28T00:00:00Z,YUM,15,88,-0.038300968
2007-03-30T00:00:00Z,BIIB,15,88,-0.022223555
2007-04-30T00:00:00Z,BIIB,16,88,0.05937157
2007-05-31T00:00:00Z,BIIB,17,88,0.102021475
2007-06-29T00:00:00Z,NOV,18,88,0.099655158
2007-07-31T00:00:00Z,EOG,17,88,-0.043363588
2007-08-31T00:00:00Z,BIIB,18,88,0.124557812
2007-09-28T00:00:00Z,SBUX,19,88,-0.052201819
2007-10-31T00:00:00Z,BIIB,21,88,0.119066889
2007-11-30T00:00:00Z,ACN,20,88,-0.118395677
2007-12-31T00:00:00Z,CELG,17,88,-0.251928896
2008-01-31T00:00:00Z,MA,17,88,-0.039455955
2008-02-29T00:00:00Z,MA,16,88,-0.083438834
2008-03-31T00:00:00Z,MA,19,88,0.171936845
2008-04-30T00:00:00Z,SPG,22,88,0.073007177
2008-05-30T00:00:00Z,SPG,22,88,0.001978397
2008-06-30T00:00:00Z,PNC,19,88,-0.112984053
2008-07-31T00:00:00Z,BIIB,20,88,0.246668888
2008-08-29T00:00:00Z,SPG,21,88,0.032709662
2008-09-30T00:00:00Z,MA,17,88,-0.270386839
2008-10-31T00:00:00Z,NOV,12,88,-0.405735328
2008-11-28T00:00:00Z,TJX,9,88,-0.143978785
2008-12-31T00:00:00Z,SPG,11,88,0.118534108
2009-01-30T00:00:00Z,DOW,10,88,-0.231946346
2009-02-27T00:00:00Z,C,8,88,-0.577568495
2009-03-31T00:00:00Z,TJX,10,88,0.151125436
2009-04-30T00:00:00Z,SPG,13,88,0.489493323
2009-05-29T00:00:00Z,YUM,15,88,0.03837272
2009-06-30T00:00:00Z,SPG,14,88,-0.038258943
2009-07-31T00:00:00Z,NOV,15,88,0.100334528
2009-08-31T00:00:00Z,COF,16,88,0.216331589
2009-09-30T00:00:00Z,NOV,18,88,0.186412716
2009-10-30T00:00:00Z,NOV,17,88,-0.049613199
2009-11-30T00:00:00Z,COF,17,88,0.049479573
2009-12-31T00:00:00Z,NOV,18,88,0.024777381
2010-01-29T00:00:00Z,COF,16,88,-0.038600365
2010-02-26T00:00:00Z,TJX,17,88,0.098705211
2010-03-31T00:00:00Z,SBUX,18,88,0.059263141
2010-04-30T00:00:00Z,YUM,19,88,0.112192163
2010-05-31T00:00:00Z,SBUX,19,88,-0.003564263
2010-06-30T00:00:00Z,SBUX,18,88,-0.061513008
2010-07-30T00:00:00Z,YUM,19,88,0.063212361
2010-08-31T00:00:00Z,COF,17,88,-0.104378255
2010-09-30T00:00:00Z,COF,18,88,0.044260488
2010-10-29T00:00:00Z,NOV,22,88,0.208805047
2010-11-30T00:00:00Z,EOG,22,88,-0.070824278
2010-12-31T00:00:00Z,SBUX,23,88,0.049899567
